date,country,iso3c,region,subregion,population,hospital_beds_per_thousand,population_density,median_age,aged_65_older,aged_70_older,life_expectancy,daily_covid_deaths,daily_covid_deaths_per_100k,daily_covid_cases,daily_covid_cases_per_100k,daily_tests,daily_tests_per_100k,daily_positive_rate,daily_vaccinations,daily_vaccinations_per_100k,vaccinated_pct,fully_vaccinated_pct,EU,continent,group,daily_vaccinations_per_100k_region_average,vaccinated_pct_region_average,fully_vaccinated_pct_region_average,daily_vaccinations_region_average,total_doses,total_doses_lagged_1_day,prediction,rate
2021-03-26,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,300,0.641645583083981,6141.714,13.136012202216829,107002,228.85786893717375,5.7,137942,295.032916739235,9.76,5.36,EU,Europe,European Union (average),325.16802843278157,10.093455124089836,4.329299129351367,151883.70672607596,6766331.883333334,6628389.883333334,137942,0.14471956555403825
2021-03-26,Sweden,SWE,Europe,Northern Europe,10099270,2.22,24.718,41,19.985,13.433,82.8,20,0.1980341153370491,5106.571,50.56376351954151,47424,469.57849428721084,10.8,27384.428571428572,271.1525543076734,NA,NA,EU,Europe,European Union (average),325.16802843278157,10.093455124089836,4.329299129351367,151883.70672607596,1491178.5714285714,1463794.142857143,27384.428571428572,0.14765211460121092
2021-03-26,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,70.286,0.10353533255544102,5708.143,8.408423921961882,1246158,1835.6626205307355,0.5,568806.7142857143,837.885102628392,43.79,4.85,not EU,Europe,Britain,837.885102628392,43.79,4.85,568806.7142857143,30969402.285714287,30400595.57142857,568806.7142857143,0.45619716084208295
2021-03-26,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,978.286,0.2955523192538094,60901.429,18.399076125817203,1223418,369.6097330605335,4.9,2609901.4285714286,788.4835520881585,26.78,14.56,not EU,North America,United States,788.4835520881585,26.78,14.559999999999999,2609901.4285714286,128997334.41428572,126387432.98571429,2609901.4285714286,0.3897169269896676
2021-03-27,Austria,AUT,Europe,Western Europe,9006400,7.37,106.749,44.4,19.202,13.748,81.54,25.571,0.2839203233256351,3192.286,35.444639367560846,295835,3284.719754841002,1.0999999999999999,35915.28571428572,398.77515671395577,12.95,4.74,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,1472304.7571428572,1436389.4714285715,35915.28571428572,0.16347316987285232
2021-03-27,Belgium,BEL,Europe,Western Europe,11589616,5.64,375.564,41.8,18.571,12.849,81.63,31.429,0.2711824101851174,5446,46.99034031843678,68331,589.588127855142,7.7,43824.42857142857,378.1352943137078,11.17,4.61,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,1669826.8071428572,1626002.3785714286,43824.42857142857,0.14407956287273516
2021-03-27,Bulgaria,BGR,Europe,Eastern Europe,6948445,7.454,65.18,44.7,20.801,13.272,75.05,97.714,1.4062714751286078,3612.857,51.99518741243544,16487,237.27610997856357,21.9,9224.714285714286,132.75940567586397,4.99,1.26,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,411772.6619047619,402547.9476190476,9224.714285714286,0.059261124165876235
2021-03-27,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,27.857,0.0738087120987812,4278.571,11.336318165387315,105945,280.70732682289463,4,158895.14285714287,421.0017537077779,11.41,1.76,not EU,North America,Canada,421.00175370777794,11.41,1.76,158895.14285714287,4454543.961904762,4295648.819047619,158895.14285714287,0.11802568575783208
2021-03-27,Croatia,HRV,Europe,Southern Europe,4105268,5.54,73.726,44,19.724,13.053,78.49,17,0.4141020756744749,1299.429,31.652720358329837,7552,183.95875738197847,17.2,7758.857142857143,188.99757927758048,NA,NA,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,402408.08095238096,394649.2238095238,7758.857142857143,0.09802236564150768
2021-03-27,Czechia,CZE,Europe,Eastern Europe,10708982,6.63,137.176,43.3,19.027,11.58,79.38,178.286,1.6648267781195263,7373.571,68.8540796874997,181436,1694.241338719217,3.9,33273.142857142855,310.7031355281282,10.63,4.15,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,1496227.6952380952,1462954.5523809523,33273.142857142855,0.1397170800397363
2021-03-27,Denmark,DNK,Europe,Northern Europe,5792203,2.5,136.52,42.3,19.677,12.325,80.9,2,0.034529176549924094,314.429,5.428487226708041,166442,2873.5526016612334,0.2,15633.42857142857,269.90470761174237,11.67,6.25,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,993462.3904761905,977828.961904762,15633.42857142857,0.17151719138231006
2021-03-27,Estonia,EST,Europe,Northern Europe,1326539,4.69,31.033,42.7,19.452,13.491,78.74,11.429,0.8615653214869673,1244.286,93.7994284374602,6253,471.3770194468463,19.900000000000002,4475.857142857143,337.40863577001073,14.59,4.59,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,240346.00238095238,235870.14523809525,4475.857142857143,0.1811827638546265
2021-03-27,Finland,FIN,Europe,Northern Europe,5540718,3.28,18.136,42.8,21.228,13.264,81.91,1.714,0.030934618942887907,631.714,11.401302141707989,19883,358.85240865894997,3.2,16219.57142857143,292.7341082612656,15.03,1.6,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,859786.3285714285,843566.7571428572,16219.57142857143,0.1551759769350161
2021-03-27,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,332.571,0.4922292411707488,36664.857,54.26665204946919,459045,679.4199494641034,7.5,254718.7142857143,377.00220237136097,11.73,3.95,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,9683415.838095238,9428697.123809524,254718.7142857143,0.1433215893726882
2021-03-27,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,172.714,0.20614211947169592,16241.714,19.385234247444423,201399,240.3789890772033,7.9,287857.28571428574,343.5709379813587,10.83,4.64,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,12152445.983333332,11864588.697619047,287857.28571428574,0.14504504393214396
2021-03-27,Greece,GRC,Europe,Southern Europe,10423056,4.21,83.479,45.3,20.396,14.524,82.24,57.857,0.5550867231261158,2425.571,23.271207599767287,39284,376.895221516607,6.2,24188.285714285714,232.0651996332526,10.13,5.26,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,1528523.1476190477,1504334.861904762,24188.285714285714,0.1466482716411624
2021-03-27,Hungary,HUN,Europe,Eastern Europe,9660350,7.02,108.043,43.4,18.577,11.976,76.88,240.571,2.490292794774516,9115.429,94.3592002360163,34772,359.9455506270477,26.200000000000003,74919.28571428571,775.5338648629264,19.7,7.1,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,2348949.1428571427,2274029.8571428573,74919.28571428571,0.2431536272347423
2021-03-27,Ireland,IRL,Europe,Northern Europe,4937796,2.96,69.874,38.7,13.928,8.678,82.3,9.714,0.19672744682040327,586.571,11.879206836410416,17195,348.2322882516815,3.4000000000000004,16950.428571428572,343.2792397950132,11.7,4.55,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,740276.8476190476,723326.4190476191,16950.428571428572,0.14992050048625896
2021-03-27,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,427.714,0.7074116250669762,22303.143,36.88797335072304,315253,521.4083173270911,7.1,221611.7142857143,366.5316144356639,10.72,4.91,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,8721231.528571429,8499619.814285714,221611.7142857143,0.144243596613907
2021-03-27,Latvia,LVA,Europe,Northern Europe,1886202,5.57,31.212,43.9,19.754,14.136,75.29,7.286,0.3862788821133685,509.571,27.015717298571417,13391,709.9451702415754,3.8,4259.142857142857,225.8052349187869,6.93,1.17,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,142210.31904761904,137951.1761904762,4259.142857142857,0.07539506322632414
2021-03-27,Lithuania,LTU,Europe,Northern Europe,2722291,6.56,45.135,43.5,19.002,13.778,75.93,10.714,0.393565566649561,685.286,25.17313542159894,8832,324.43261943708444,7.8,10138.285714285714,372.41741291749173,12,5.6,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,455397.82380952383,445259.5380952381,10138.285714285714,0.16728477000053404
2021-03-27,Luxembourg,LUX,Europe,Western Europe,625976,4.51,231.447,39.7,14.312,9.842,82.25,3.429,0.5477845796004959,215.714,34.460426597824835,9628,1538.0781371809783,2.1999999999999997,2016.857142857143,322.1940046994043,NA,NA,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,79818.28571428571,77801.42857142857,2016.857142857143,0.12751013731243005
2021-03-27,Malta,MLT,Europe,Southern Europe,441539,4.485,1454.037,42.4,19.426,11.324,82.53,2.286,0.5177345602540205,129.143,29.248378965391506,2977,674.2326272424407,4.3,4594.285714285715,1040.5164015603864,28.55,11.45,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,157309.4880952381,152715.2023809524,4594.285714285715,0.3562754096359282
2021-03-27,Netherlands,NLD,Europe,Western Europe,17134873,3.32,508.544,43.2,18.779,11.881,82.28,28.143,0.16424399527209801,7490.714,43.71619211884442,40645,237.20631019558766,7.5,41344.57142857143,241.2890450286467,NA,NA,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,2307862.714285714,2266518.1428571427,41344.57142857143,0.13468805483914087
2021-03-27,Poland,POL,Europe,Eastern Europe,37846605,6.62,124.027,41.8,16.763,10.202,78.73,370.571,0.9791393442027364,26432.143,69.84019570579713,83738,221.25630555237387,31.6,113138.14285714286,298.93868381891286,NA,NA,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,5476157.102380953,5363018.959523809,113138.14285714286,0.14469348313754835
2021-03-27,Portugal,PRT,Europe,Southern Europe,10196707,3.39,112.371,46.2,21.502,14.924,82.05,9.286,0.09106861656415154,423.143,4.149800518932239,25825,253.26804035851967,1.6,34390.42857142857,337.2699497144379,11.19,4.86,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,1524629.2666666666,1490238.838095238,34390.42857142857,0.14952172958060544
2021-03-27,Romania,ROU,Europe,Eastern Europe,19237682,6.892,85.129,43,17.85,11.69,76.05,123.571,0.6423383025044286,5618.714,29.206814001811654,24655,128.1599311185204,22.8,54640,284.02590291283536,9.95,4.9,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,2695892.469047619,2641252.469047619,54640,0.14013603453095955
2021-03-27,Slovakia,SVK,Europe,Eastern Europe,5459643,5.82,113.128,41.2,15.07,9.167,77.54,64,1.1722378184800728,1291.571,23.656693303939466,318651,5836.480517132713,0.8999999999999999,19467.571428571428,356.572241602087,11.91,4.74,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,865645.9547619048,846178.3833333333,19467.571428571428,0.15855358212284298
2021-03-27,Slovenia,SVN,Europe,Southern Europe,2078932,4.5,102.619,44.5,19.062,12.93,81.32,6.286,0.30236679217983076,933,44.87881277502102,5307,255.2753048199749,17.9,7097.285714285715,341.39095046330107,11.21,5.46,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,318250.3023809524,311153.01666666666,7097.285714285715,0.15308355558572978
2021-03-27,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,300,0.641645583083981,6141.714,13.136012202216829,106707,228.22691744714118,5.800000000000001,151420.2857142857,323.8605250596195,NA,NA,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,6917752.169047619,6766331.883333334,151420.2857142857,0.14795817080463444
2021-03-27,Sweden,SWE,Europe,Northern Europe,10099270,2.22,24.718,41,19.985,13.433,82.8,20,0.1980341153370491,5106.571,50.56376351954151,47992,475.20266316278304,10.6,28103.285714285714,278.2704662246451,NA,NA,EU,Europe,European Union (average),339.92066093504053,8.33174589270499,3.366119486465178,159458.7967224022,1519281.857142857,1491178.5714285714,28103.285714285714,0.15043481926345736
2021-03-27,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,64.857,0.09553810237527018,5461,8.044368026139821,1245621,1834.8715885530692,0.4,562558.5714285715,828.6812277661408,44.42,5.2,not EU,Europe,Britain,828.6812277661409,44.42,5.2,562558.5714285715,31531960.85714286,30969402.285714287,562558.5714285715,0.4644839731197444
2021-03-27,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,986,0.29788281421205676,61951.714,18.716380234868637,1224664,369.9861650955317,4.9,2648802.285714286,800.2359829207909,27.42,14.99,not EU,North America,United States,800.2359829207909,27.419999999999998,14.989999999999998,2648802.285714286,131646136.7,128997334.41428572,2648802.285714286,0.39771928681887553
2021-03-28,Austria,AUT,Europe,Western Europe,9006400,7.37,106.749,44.4,19.202,13.748,81.54,26,0.2886836027713626,3187.429,35.39071104992006,305559,3392.6874222774914,1,36187.42857142857,401.7968175012055,13.06,4.79,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,1508492.1857142856,1472304.7571428572,36187.42857142857,0.16749113804786436
2021-03-28,Belgium,BEL,Europe,Western Europe,11589616,5.64,375.564,41.8,18.571,12.849,81.63,27.143,0.23420102961133485,4821.571,41.60250865947586,68418,590.338799835991,7.7,43882.57142857143,378.63697493145094,11.18,4.61,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,1713709.3785714286,1669826.8071428572,43882.57142857143,0.14786593262204964
2021-03-28,Bulgaria,BGR,Europe,Eastern Europe,6948445,7.454,65.18,44.7,20.801,13.272,75.05,98.714,1.420663184352758,3618.571,52.07742163894223,16533,237.93812860287443,21.9,9643.57142857143,138.7874758823223,5.01,1.27,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,421416.23333333334,411772.6619047619,9643.57142857143,0.06064899892469946
2021-03-28,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,28.429,0.07532425875924367,4429.714,11.736780173957731,109294,289.5806935464764,4.1000000000000005,165275.2857142857,437.90630650570847,11.78,1.77,not EU,North America,Canada,437.9063065057085,11.78,1.77,165275.2857142857,4619819.247619048,4454543.961904762,165275.2857142857,0.12240474882288915
2021-03-28,Croatia,HRV,Europe,Southern Europe,4105268,5.54,73.726,44,19.724,13.053,78.49,17.143,0.41758540489926604,1369,33.347396564609184,7874,191.8023378741656,17.4,8082.571428571428,196.8829179622726,8.49,1.99,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,410490.6523809524,402408.08095238096,8082.571428571428,0.0999911948211304
2021-03-28,Czechia,CZE,Europe,Eastern Europe,10708982,6.63,137.176,43.3,19.027,11.58,79.38,172.429,1.610134371315593,6497.429,60.67270446434591,180122,1681.9712648690606,3.9,33320.28571428572,311.1433534418651,10.69,4.19,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,1529547.980952381,1496227.6952380952,33320.28571428572,0.14282851357415494
2021-03-28,Denmark,DNK,Europe,Northern Europe,5792203,2.5,136.52,42.3,19.677,12.325,80.9,2,0.034529176549924094,358.286,6.185660274683053,164726,2843.926568181398,0.2,16121.714285714286,278.334759429431,11.85,6.3,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,1009584.1047619048,993462.3904761905,16121.714285714286,0.17430053897660439
2021-03-28,Estonia,EST,Europe,Northern Europe,1326539,4.69,31.033,42.7,19.452,13.491,78.74,11.571,0.872269869185904,1175.571,88.61940734497816,6041,455.39558203716587,19.5,4490.857142857143,338.53939785088437,14.63,4.59,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,244836.85952380951,240346.00238095238,4490.857142857143,0.18456815783313535
2021-03-28,Finland,FIN,Europe,Northern Europe,5540718,3.28,18.136,42.8,21.228,13.264,81.91,1.714,0.030934618942887907,622.857,11.241449212899845,19692,355.40520199728627,3.2,16417.285714285714,296.30249571058687,NA,NA,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,876203.6142857143,859786.3285714285,16417.285714285714,0.158139001892122
2021-03-28,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,331.571,0.49074916852108674,37584,55.627050464897486,459563,680.1866270966284,7.5,264940,392.1304478014564,11.81,3.96,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,9948355.838095238,9683415.838095238,264940,0.14724289385070277
2021-03-28,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,171.857,0.2051192504721519,16378.714,19.548750061840607,202413,241.5892448129531,9.3,297288.4285714286,354.82744166728907,11,4.7,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,12449734.411904762,12152445.983333332,297288.4285714286,0.14859331834881684
2021-03-28,Greece,GRC,Europe,Southern Europe,10423056,4.21,83.479,45.3,20.396,14.524,82.24,59.714,0.5729029950525066,2415.143,23.171160166461735,39744,381.3085145086048,6.1,23609.285714285714,226.51020693245545,NA,NA,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,1552132.4333333333,1528523.1476190477,23609.285714285714,0.14891337371048696
2021-03-28,Hungary,HUN,Europe,Eastern Europe,9660350,7.02,108.043,43.4,18.577,11.976,76.88,244.286,2.5287489583710734,8895,92.07740920360028,33103,342.6687438860911,26.900000000000002,78440.42857142857,811.9832984460043,19.88,7.14,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,2427389.5714285714,2348949.1428571427,78440.42857142857,0.2512734602192023
2021-03-28,Ireland,IRL,Europe,Northern Europe,4937796,2.96,69.874,38.7,13.928,8.678,82.3,11.286,0.2285635129519324,563.143,11.40474414090821,17872,361.94285871672304,3.2,17760.428571428572,359.6833196719462,11.76,4.57,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,758037.2761904761,740276.8476190476,17760.428571428572,0.15351733368297843
2021-03-28,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,427.286,0.7067037404161846,22240.143,36.78377537642428,314626,520.3712993924034,7.1,230543.7142857143,381.304571680688,10.93,4.98,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,8951775.242857143,8721231.528571429,230543.7142857143,0.14805664233071392
2021-03-28,Latvia,LVA,Europe,Northern Europe,1886202,5.57,31.212,43.9,19.754,14.136,75.29,7.429,0.39386025462808333,518.714,27.500447990194054,13342,707.3473572819879,3.9,4411,233.8561829538936,6.94,1.17,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,146621.31904761904,142210.31904761904,4411,0.07773362505586306
2021-03-28,Lithuania,LTU,Europe,Northern Europe,2722291,6.56,45.135,43.5,19.002,13.778,75.93,10.714,0.393565566649561,704.286,25.871076971565493,9158,336.407827083879,7.7,10566.714285714286,388.1552077171135,12,5.6,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,465964.5380952381,455397.82380952383,10566.714285714286,0.17116632207770519
2021-03-28,Luxembourg,LUX,Europe,Western Europe,625976,4.51,231.447,39.7,14.312,9.842,82.25,3.429,0.5477845796004959,215.714,34.460426597824835,9579,1530.2503610362057,2.3,2060.8571428571427,329.22302817634267,10.96,3.37,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,81879.14285714286,79818.28571428571,2060.8571428571427,0.13080236759419347
2021-03-28,Malta,MLT,Europe,Southern Europe,441539,4.485,1454.037,42.4,19.426,11.324,82.53,2.143,0.48534784016813914,106.714,24.168646484229026,2778,629.1629957942561,3.8,4813.285714285715,1090.1156442093936,29.3,11.6,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,162122.77380952382,157309.4880952381,4813.285714285715,0.3671765660780221
2021-03-28,Netherlands,NLD,Europe,Western Europe,17134873,3.32,508.544,43.2,18.779,11.881,82.28,28,0.16340943991822993,7567.143,44.162235693255504,40371,235.6072321049593,8,43665.28571428572,254.83285294431838,10.52,3.9,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,2351528,2307862.714285714,43665.28571428572,0.13723638336858407
2021-03-28,Poland,POL,Europe,Eastern Europe,37846605,6.62,124.027,41.8,16.763,10.202,78.73,369.143,0.9753662184494486,27491.571,72.63946396248753,87110,230.1659554403889,31.6,118167.28571428571,312.22691101166333,10.28,5.26,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,5594324.388095238,5476157.102380953,118167.28571428571,0.14781575224766497
2021-03-28,Portugal,PRT,Europe,Southern Europe,10196707,3.39,112.371,46.2,21.502,14.924,82.05,9.857,0.09666846365203982,411,4.030713052753208,25910,254.1016428146852,1.6,36260.42857142857,355.609203750079,11.8,4.88,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,1560889.6952380952,1524629.2666666666,36260.42857142857,0.15307782161810624
2021-03-28,Romania,ROU,Europe,Eastern Europe,19237682,6.892,85.129,43,17.85,11.69,76.05,129.429,0.6727889565905082,5643.286,29.334542488019085,24519,127.45298524011363,23,55475.57142857143,288.36931304182815,10.08,5.06,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,2751368.0404761904,2695892.469047619,55475.57142857143,0.14301972766137783
2021-03-28,Slovakia,SVK,Europe,Eastern Europe,5459643,5.82,113.128,41.2,15.07,9.167,77.54,64.571,1.1826963777668247,1291.571,23.656693303939466,317965,5823.91559301588,0.8999999999999999,19143,350.62732123693803,12.08,4.74,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,884788.9547619048,865645.9547619048,19143,0.16205985533521236
2021-03-28,Slovenia,SVN,Europe,Southern Europe,2078932,4.5,102.619,44.5,19.062,12.93,81.32,6.571,0.3160757542815253,950.286,45.71029740270485,5297,254.79428860588033,17.9,7616,366.34194865440526,11.28,5.46,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,325866.3023809524,318250.3023809524,7616,0.15674697507227384
2021-03-28,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,300,0.641645583083981,6141.714,13.136012202216829,106412,227.59596595710858,5.800000000000001,164727.57142857142,352.3223953976461,NA,NA,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,7082479.74047619,6917752.169047619,164727.57142857142,0.15148139475861092
2021-03-28,Sweden,SWE,Europe,Northern Europe,10099270,2.22,24.718,41,19.985,13.433,82.8,20,0.1980341153370491,5106.571,50.56376351954151,48560,480.82683203835523,10.5,28949.14285714286,286.645894774007,11.17,4.88,EU,Europe,European Union (average),353.22988334198106,9.63680370910657,3.986234446946557,166093.87033886995,1548231,1519281.857142857,28949.14285714286,0.15330127821119743
2021-03-28,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,63,0.09280263425138413,5259.714,7.747862136648963,1209889,1782.2362912979825,0.4,557295.1428571428,820.9278938514968,44.85,5.42,not EU,Europe,Britain,820.9278938514968,44.85,5.42,557295.1428571428,32089256,31531960.85714286,557295.1428571428,0.4726932520582593
2021-03-28,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,997.143,0.30124925254751816,63291.714,19.121210834304897,1225956,370.3764943003613,5,2697031.1428571427,814.8065181053198,28,15.43,not EU,North America,United States,814.8065181053198,28,15.43,2697031.1428571427,134343167.84285715,131646136.7,2697031.1428571427,0.40586735199992874
2021-03-29,Austria,AUT,Europe,Western Europe,9006400,7.37,106.749,44.4,19.202,13.748,81.54,26.571,0.29502353881684135,3282.286,36.443928761769406,304825,3384.5376621069463,1.0999999999999999,36142.71428571428,401.3003451513844,13.29,4.85,EU,Europe,European Union (average),364.8513878447119,9.298852643502991,3.8972838412005,171386.9624202544,1544634.9,1508492.1857142856,36142.71428571428,0.1715041414993782
2021-03-29,Belgium,BEL,Europe,Western Europe,11589616,5.64,375.564,41.8,18.571,12.849,81.63,27.571,0.23789399062056935,4814,41.53718294031485,68308,589.3896743429635,7.8,44379.42857142857,382.92406384671045,11.34,4.66,EU,Europe,European Union (average),364.8513878447119,9.298852643502991,3.8972838412005,171386.9624202544,1758088.8071428572,1713709.3785714286,44379.42857142857,0.15169517326051676
2021-03-29,Bulgaria,BGR,Europe,Eastern Europe,6948445,7.454,65.18,44.7,20.801,13.272,75.05,103.571,1.4905637160544554,3622.857,52.13910450467694,15460,222.49582460536132,23.400000000000002,9865,141.97421149624125,5.11,1.3,EU,Europe,European Union (average),364.8513878447119,9.298852643502991,3.8972838412005,171386.9624202544,431281.23333333334,421416.23333333334,9865,0.062068741039661875
2021-03-29,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,25.143,0.06661781413288065,4629.571,12.266312707034734,108857,288.42283709433985,4.3,171301.14285714287,453.8721590743816,12.26,1.78,not EU,North America,Canada,453.87215907438167,12.26,1.7800000000000002,171301.14285714287,4791120.3904761905,4619819.247619048,171301.14285714287,0.12694347041363296
2021-03-29,Croatia,HRV,Europe,Southern Europe,4105268,5.54,73.726,44,19.724,13.053,78.49,17.857,0.43497769207759396,1390.429,33.86938441046967,7519,183.15491217625743,18.5,8774.285714285714,213.7323486380357,NA,NA,EU,Europe,European Union (average),364.8513878447119,9.298852643502991,3.8972838412005,171386.9624202544,419264.9380952381,410490.6523809524,8774.285714285714,0.10212851830751077
2021-03-29,Czechia,CZE,Europe,Eastern Europe,10708982,6.63,137.176,43.3,19.027,11.58,79.38,175.143,1.635477583210057,7062.714,65.95131077818601,181816,1697.7897619026721,3.8,33765.42857142857,315.30007774248355,10.86,4.38,EU,Europe,European Union (average),364.8513878447119,9.298852643502991,3.8972838412005,171386.9624202544,1563313.4095238096,1529547.980952381,33765.42857142857,0.14598151435157977
2021-03-29,Denmark,DNK,Europe,Northern Europe,5792203,2.5,136.52,42.3,19.677,12.325,80.9,1.857,0.03206034042660452,273.571,4.723090678969643,164697,2843.425895121424,0.2,16624.285714285714,287.01144822247625,12.16,6.41,EU,Europe,European Union (average),364.8513878447119,9.298852643502991,3.8972838412005,171386.9624202544,1026208.3904761905,1009584.1047619048,16624.285714285714,0.17717065345882912
2021-03-29,Estonia,EST,Europe,Northern Europe,1326539,4.69,31.033,42.7,19.452,13.491,78.74,11.714,0.8830498010235659,1117.143,84.21486288755928,6091,459.16478897341125,18.3,4491.285714285715,338.57170533890934,14.78,4.62,EU,Europe,European Union (average),364.8513878447119,9.298852643502991,3.8972838412005,171386.9624202544,249328.14523809525,244836.85952380951,4491.285714285715,0.18795387488652446
