date,country,iso3c,region,subregion,population,hospital_beds_per_thousand,population_density,median_age,aged_65_older,aged_70_older,life_expectancy,daily_covid_deaths,daily_covid_deaths_per_100k,daily_covid_cases,daily_covid_cases_per_100k,daily_tests,daily_tests_per_100k,daily_positive_rate,daily_vaccinations,daily_vaccinations_per_100k,vaccinated_pct,fully_vaccinated_pct,EU,continent,group,daily_vaccinations_per_100k_region_average,vaccinated_pct_region_average,fully_vaccinated_pct_region_average,daily_vaccinations_region_average
2021-04-02,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,28.857,0.07645826919749181,5234.429,13.868918514646634,114538,303.4749709721148,4.6,181959.14285714287,482.1111386324392,14.19,1.86,not EU,North America,Canada,482.11113863243924,14.19,1.8600000000000003,181959.14285714287
2021-04-02,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,286.571,0.42414589928629565,39418.143,58.34171535476653,522168,772.8465753287194,7.000000000000001,279034.71428571426,412.99164892054273,13.79,4.52,EU,Europe,European Union (average),377.3149269126608,10.694181796632522,4.365581467215463,174076.61674152754
2021-04-02,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,158.857,0.18960315129587177,16722.714,19.959329916966787,178075,212.54072006277576,9.3,294008.71428571426,350.91295150367324,12.3,5.24,EU,Europe,European Union (average),377.3149269126608,10.694181796632522,4.365581467215463,174076.61674152754
2021-04-02,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,438.857,0.7258414350290567,20054.429,33.168744087591925,303770,502.4161690910172,6.6000000000000005,248085.57142857142,410.31768246995676,12.55,5.64,EU,Europe,European Union (average),377.3149269126608,10.694181796632522,4.365581467215463,174076.61674152754
2021-04-02,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,75.857,0.16224436332000516,5152.857,11.021026447711243,105027,224.6337021818709,4.9,190838.7142857143,408.1693936761813,NA,NA,EU,Europe,European Union (average),377.3149269126608,10.694181796632522,4.365581467215463,174076.61674152754
2021-04-02,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,43.286,0.06376277501913355,4116,6.0631054377570965,991602,1460.6869480784287,0.4,490087.71428571426,721.9274746024442,46.29,7.67,not EU,Europe,Britain,721.9274746024442,46.29,7.67,490087.71428571426
2021-04-02,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,859.429,0.2596441471962005,64649.429,19.531393354688188,1215280,367.1511424499273,5.3,2957272.285714286,893.428591135794,30.44,17.34,not EU,North America,United States,893.4285911357941,30.44,17.34,2957272.285714286
2021-04-03,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,29.714,0.07872893963108679,5630.571,14.918519362844046,116181,307.8281932852963,4.8,182778,484.2807473881262,14.71,1.87,not EU,North America,Canada,484.2807473881262,14.71,1.87,182778
2021-04-03,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,259.429,0.383973767429169,33340.143,49.34583379012074,530564,785.2732652952816,6.9,274955.85714285716,406.9546440215213,13.99,4.61,EU,Europe,European Union (average),375.9840206753605,11.02436562763886,4.583672795859781,172308.440738467
2021-04-03,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,156.429,0.18670522138817885,14729.143,17.57991104381633,173207,206.73053769430408,9.3,289211.85714285716,345.18768141421026,12.5,5.32,EU,Europe,European Union (average),375.9840206753605,11.02436562763886,4.583672795859781,172308.440738467
2021-04-03,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,438.286,0.7248970375159679,19684.857,32.557495615250005,304075,502.92061960151125,6.5,246926.14285714287,408.40006170032245,12.83,5.74,EU,Europe,European Union (average),375.9840206753605,11.02436562763886,4.583672795859781,172308.440738467
2021-04-03,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,98.286,0.21021592592997385,6520.143,13.945403190086456,104823,224.19738318537378,6.2,189960.57142857142,406.29120539083976,12.21,6.08,EU,Europe,European Union (average),375.9840206753605,11.02436562763886,4.583672795859781,172308.440738467
2021-04-03,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,36.429,0.05366201846259798,4046.714,5.961043162888186,982949,1447.9405799168853,0.4,459673,677.1248459402618,46.45,7.93,not EU,Europe,Britain,677.1248459402618,46.45,7.930000000000001,459673
2021-04-03,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,852,0.25739975426843037,64708,19.549088379344592,1211069,365.8789471855794,5.3,2990015.4285714286,903.3207002031704,31.16,17.9,not EU,North America,United States,903.3207002031705,31.16,17.9,2990015.4285714286
2021-04-04,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,29.286,0.07759492919283867,5534.714,14.664540768032944,116810,309.4947647003853,4.7,182844.57142857142,484.457132189269,15.02,1.87,not EU,North America,Canada,484.457132189269,15.02,1.87,182844.57142857142
2021-04-04,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,293.429,0.43429623751767776,39569.857,58.566263096737366,530961,785.8608541371974,6.9,270958.85714285716,401.0387936408222,14.06,4.64,EU,Europe,European Union (average),375.7432976266679,11.322692339008979,4.556395155846329,171611.63881613358
2021-04-04,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,157.286,0.18772809038772284,15953.857,19.041663650476234,168340,200.9215488719229,10.9,291240.14285714284,347.60853389887865,12.67,5.38,EU,Europe,European Union (average),375.7432976266679,11.322692339008979,4.556395155846329,171611.63881613358
2021-04-04,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,442.429,0.7317492947781863,19458.143,32.18252514627907,300965,497.77687833057246,6.5,245159.85714285713,405.47873799458586,12.96,5.77,EU,Europe,European Union (average),375.7432976266679,11.322692339008979,4.556395155846329,171611.63881613358
2021-04-04,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,98.286,0.21021592592997385,6520.143,13.945403190086456,104619,223.76106418887667,6.2,188075.2857142857,402.25892121943053,NA,NA,EU,Europe,European Union (average),375.7432976266679,11.322692339008979,4.556395155846329,171611.63881613358
2021-04-04,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,34.857,0.051346371779372964,3826.429,5.636550650410944,865172,1274.4482647704526,0.4,425874.85714285716,627.3382318141117,46.52,8,not EU,Europe,Britain,627.3382318141117,46.52,8,425874.85714285716
2021-04-04,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,819.286,0.247516449619208,63551.714,19.19976005509104,1202599,363.3200552622771,5.2,3018667,911.9766948570656,31.76,18.36,not EU,North America,United States,911.9766948570656,31.760000000000005,18.36,3018667
2021-04-05,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,30.286,0.08024448629154926,5829,15.444268328384094,116065,307.5208446618459,5,183718.57142857142,486.772845093542,15.47,1.9,not EU,North America,Canada,486.77284509354206,15.470000000000002,1.9,183718.57142857142
2021-04-05,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,270.143,0.3998312657976479,39810.857,58.92296060530591,447461,662.2747878904186,6.6000000000000005,267797.71428571426,396.3600725562906,14.15,4.65,EU,Europe,European Union (average),378.12649101619087,12.328827520898592,5.130575473070721,172950.60441446962
2021-04-05,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,142.429,0.16999557612141564,15337.143,18.305587066830046,168159,200.70551702954546,10.9,301733.28571428574,360.13258353290206,12.88,5.47,EU,Europe,European Union (average),378.12649101619087,12.328827520898592,5.130575473070721,172950.60441446962
2021-04-05,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,425.143,0.7031593553539267,19141,31.657990889723013,293265,485.0415703607241,6.5,244004.85714285713,403.5684417991086,13.18,5.83,EU,Europe,European Union (average),378.12649101619087,12.328827520898592,5.130575473070721,172950.60441446962
2021-04-05,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,83.429,0.17843949783704482,5785.714,12.374592776957172,104415,223.32474519237957,5.5,187401,400.81674638507036,12.6,6.1,EU,Europe,European Union (average),378.12649101619087,12.328827520898592,5.130575473070721,172950.60441446962
2021-04-05,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,35.571,0.05239813496755531,3547.571,5.225776730060588,843988,1243.243010739003,0.4,389472,573.714723288176,46.58,8.1,not EU,Europe,Britain,573.7147232881758,46.58,8.1,389472
2021-04-05,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,792,0.23927301101009021,64711.286,19.550081120650372,1193970,360.7131274693402,5.3,3037487.4285714286,917.6625794691691,32.15,18.66,not EU,North America,United States,917.6625794691693,32.15,18.66,3037487.4285714286
2021-04-06,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,34.286,0.09084271468639167,6824.857,18.082848312034738,116270,308.06400386708157,5.8999999999999995,188944.57142857142,500.61943049140365,15.97,1.94,not EU,North America,Canada,500.61943049140365,15.970000000000002,1.94,188944.57142857142
2021-04-06,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,276.571,0.4093451727896754,36573,54.13069701608917,443808,656.8680825012032,7.1,268289.4285714286,397.08784542202443,14.46,4.81,EU,Europe,European Union (average),387.5288369152716,11.683709902160693,4.80907504847828,178235.04829156247
2021-04-06,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,122.286,0.1459539772208148,13038.857,15.562476796718034,167978,200.48948518716801,10.9,323499,386.11096672518823,13.21,5.58,EU,Europe,European Union (average),387.5288369152716,11.683709902160693,4.80907504847828,178235.04829156247
2021-04-06,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,409.714,0.6776407752673307,17956.429,29.69878614983325,266338,440.50603299655444,6.7,243704.57142857142,403.07178841594305,13.52,5.96,EU,Europe,European Union (average),387.5288369152716,11.683709902160693,4.80907504847828,178235.04829156247
2021-04-06,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,86.571,0.1851596659105444,6018.429,12.872327949848469,104212,222.89056501449272,5.800000000000001,195736.57142857142,418.64502168381665,13.09,6.21,EU,Europe,European Union (average),387.5288369152716,11.683709902160693,4.80907504847828,178235.04829156247
2021-04-06,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,30.571,0.04503284653490579,3309.429,4.874979826474983,841159,1239.0757305438099,0.4,364168.5714285714,536.4413133354726,46.71,8.37,not EU,Europe,Britain,536.4413133354725,46.71,8.37,364168.5714285714
2021-04-06,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,788.571,0.23823706763287608,64606.143,19.518316117876843,1196572,361.49922390197685,5.3,3043804.5714285714,919.5710665807973,32.38,18.84,not EU,North America,United States,919.5710665807973,32.38,18.84,3043804.5714285714
2021-04-07,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,28.571,0.07570049586726059,6633.429,17.575648895742763,115704,306.5643545492114,5.7,194378,515.0156097331692,16.54,1.98,not EU,North America,Canada,515.0156097331692,16.54,1.98,194378
2021-04-07,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,235.143,0.34802872305947713,28273.857,41.84736244615514,430611,637.3355637436135,7.3,270837.14285714284,400.85864765546336,14.84,4.98,EU,Europe,European Union (average),401.2747599306899,13.18584477813583,5.39990711662278,185607.80709834307
2021-04-07,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,166.571,0.1988101658378583,13805,16.476903779119016,167797,200.2734533447906,10.9,349226.28571428574,416.8176680082153,13.9,5.7,EU,Europe,European Union (average),401.2747599306899,13.18584477813583,5.39990711662278,185607.80709834307
2021-04-07,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,432.571,0.7154447927045805,16499.143,27.28852822643735,264749,437.87792853368575,6.2,245487.7142857143,406.0209927587937,13.92,6.1,EU,Europe,European Union (average),401.2747599306899,13.18584477813583,5.39990711662278,185607.80709834307
2021-04-07,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,82.571,0.17660439146942464,6054.714,12.949934983122475,104008,222.45424601799562,5.800000000000001,207051.14285714287,442.8448376225869,13.72,6.29,EU,Europe,European Union (average),401.2747599306899,13.18584477813583,5.39990711662278,185607.80709834307
2021-04-07,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,30.857,0.045454141033253334,3121.143,4.597623686909014,807357,1189.283434623726,0.4,352659,519.4870506739504,46.85,8.97,not EU,Europe,Britain,519.4870506739504,46.85,8.97,352659
2021-04-07,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,1005.143,0.3036661516486302,65782.714,19.87377279191366,1208644,365.1463246455549,5.3,3049347.4285714286,921.2456323865678,32.89,19.26,not EU,North America,United States,921.2456323865679,32.89,19.26,3049347.4285714286
2021-04-08,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,28.286,0.07494537209412806,6989.857,18.520025233321984,115033,304.78650173597657,6.1,201844.14285714287,534.7975815402995,17.19,2.02,not EU,North America,Canada,534.7975815402996,17.19,2.02,201844.14285714287
2021-04-08,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,298.571,0.4419067710822399,34910.857,51.67060462196199,403383,597.036145638616,7.7,273884.85714285716,405.3694862137333,15.33,5.16,EU,Europe,European Union (average),417.8835620597046,13.561434149366653,5.465454501327369,194314.4407790353
2021-04-08,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,175.143,0.20904124292547935,14352.286,17.130114844795145,167616,200.05742150241315,10.9,376350.28571428574,449.1914121664786,14.67,5.8,EU,Europe,European Union (average),417.8835620597046,13.561434149366653,5.465454501327369,194314.4407790353
2021-04-08,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,430.571,0.7121369205046199,15788.429,26.113052685075946,265594,439.2755045381691,5.8999999999999995,250796.57142857142,414.8015032370034,14.32,6.25,EU,Europe,European Union (average),417.8835620597046,13.561434149366653,5.465454501327369,194314.4407790353
2021-04-08,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,91.143,0.19493834459674425,6463.286,13.82379638036177,103804,222.01792702149854,6.2,221576.2857142857,473.9114834824187,14.52,6.46,EU,Europe,European Union (average),417.8835620597046,13.561434149366653,5.465454501327369,194314.4407790353
2021-04-08,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,31.143,0.04587543553160089,2915.286,4.294384450733026,803436,1183.5075754348422,0.4,351527.14285714284,517.8197598096109,47,9.64,not EU,Europe,Britain,517.8197598096109,47,9.64,351527.14285714284
2021-04-08,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,997.714,0.30142175872086,65892.286,19.906875850452035,1218941,368.2571759010737,5.3,3057558.285714286,923.7262340425591,33.5,19.8,not EU,North America,United States,923.7262340425591,33.5,19.8,3057558.285714286
2021-04-09,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,32.143,0.08516471382385485,7764.571,20.57267421149247,116154,307.75665524363114,6.7,212484,562.9884905624233,17.99,2.07,not EU,North America,Canada,562.9884905624233,17.99,2.07,212484
2021-04-09,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,252,0.3729783077148298,28265.286,41.83467674347489,380422,563.0521975297262,8.1,286414.5714285714,423.9143736360985,15.93,5.33,EU,Europe,European Union (average),442.01069455593034,13.026520918912949,5.183661952901179,206625.44027304734
2021-04-09,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,193.571,0.23103591028090167,15481.143,18.477457703859614,167435,199.8413896600357,10.9,408204.71428571426,487.2111408524799,15.32,5.91,EU,Europe,European Union (average),442.01069455593034,13.026520918912949,5.183661952901179,206625.44027304734
2021-04-09,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,464.429,0.7681358889777531,15360.857,25.405875918935166,268144,443.4930415931189,5.7,259538.85714285713,429.2606851762026,14.74,6.38,EU,Europe,European Union (average),442.01069455593034,13.026520918912949,5.183661952901179,206625.44027304734
2021-04-09,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,112.429,0.24046523753516297,8016.857,17.14660294755298,107617,230.17324238249594,7.3999999999999995,239312,511.84495926331215,15.31,6.57,EU,Europe,European Union (average),442.01069455593034,13.026520918912949,5.183661952901179,206625.44027304734
2021-04-09,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,32.286,0.04755914046730458,1742.571,2.566907605874106,822386,1211.422018594584,0.2,359690.5714285714,529.8449610151916,47.15,10.3,not EU,Europe,Britain,529.8449610151915,47.15,10.3,359690.5714285714
2021-04-09,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,989.714,0.299004859619748,67724.714,20.460475048708602,1233975,372.79913353683844,5.3,3080605,930.6889319226501,34.22,20.39,not EU,North America,United States,930.6889319226501,34.22,20.39,3080605
2021-04-10,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,33.143,0.08781427092256545,7822.286,20.725593399444552,118473,313.900978155541,6.6000000000000005,223810.14285714287,592.9977527705765,18.6,2.1,not EU,North America,Canada,592.9977527705765,18.6,2.1,223810.14285714287
2021-04-10,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,253.429,0.3750933315311969,28448.571,42.10595185906819,364696,539.7765750411412,8.4,302197.4285714286,447.27414882676425,16.25,5.46,EU,Europe,European Union (average),466.69685760241055,12.765487046581045,4.979427191212677,219665.75281463814
2021-04-10,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,198.857,0.23734499491519528,17631.857,21.044433990306853,167254,199.62535781765826,10.9,443253.85714285716,529.0439082844059,15.68,5.99,EU,Europe,European Union (average),466.69685760241055,12.765487046581045,4.979427191212677,219665.75281463814
2021-04-10,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,459.857,0.7605740931286431,14832.857,24.532597658145562,264665,437.7389979012874,5.6000000000000005,268021.71428571426,443.2907888357499,15.16,6.49,EU,Europe,European Union (average),466.69685760241055,12.765487046581045,4.979427191212677,219665.75281463814
2021-04-10,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,90,0.19249367492519429,6649.571,14.222226205177767,111430,238.32855774349335,6,254991,545.3794962538913,NA,NA,EU,Europe,European Union (average),466.69685760241055,12.765487046581045,4.979427191212677,219665.75281463814
2021-04-10,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,36.571,0.05387119265408522,1641,2.417287663595577,833763,1228.1809958942347,0.2,374963.5714285714,552.3429710615629,47.32,11,not EU,Europe,Britain,552.3429710615628,47.32,11,374963.5714285714
2021-04-10,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,985.857,0.2978396121406244,68215.857,20.608855433110783,1239779,374.55259383469524,5.3,3135727,947.3419709540873,35.03,21.14,not EU,North America,United States,947.3419709540873,35.03,21.14,3135727
2021-04-11,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,33.429,0.08857204425279669,8422.286,22.315327658670913,120332,318.82650480204404,7.000000000000001,236237.7142857143,625.925312868881,19.07,2.11,not EU,North America,Canada,625.9253128688811,19.07,2.11,236237.71428571432
2021-04-11,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,300.143,0.4442334452875086,33773,49.986493597035505,363733,538.3512650795167,8.4,318350.71428571426,471.18218521465485,16.33,5.51,EU,Europe,European Union (average),490.6508973919045,13.734895558302876,5.289920125829563,231940.08934869067
2021-04-11,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,205.714,0.24552914045763782,16547,19.749607159223643,167073,199.40932597528084,12.1,473309.14285714284,564.9162770470439,15.93,6.05,EU,Europe,European Union (average),490.6508973919045,13.734895558302876,5.289920125829563,231940.08934869067
2021-04-11,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,460.571,0.761755003504029,14507.143,23.99388751527658,264975,438.2517180922813,5.5,276033.4285714286,456.54165231562064,15.43,6.56,EU,Europe,European Union (average),490.6508973919045,13.734895558302876,5.289920125829563,231940.08934869067
2021-04-11,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,90,0.19249367492519429,6649.571,14.222226205177767,115244,246.48601192310102,5.800000000000001,270410.14285714284,578.3582459513134,NA,NA,EU,Europe,European Union (average),490.6508973919045,13.734895558302876,5.289920125829563,231940.08934869067
2021-04-11,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,36.143,0.05324072396425042,1544.571,2.2752421839411845,892540,1314.762907535403,0.2,391721.71428571426,577.0286822092435,47.42,11.28,not EU,Europe,Britain,577.0286822092434,47.42,11.28,391721.71428571426
2021-04-11,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,986.857,0.2981417245282633,69841.571,21.100003771268934,1251202,378.00362363869556,5.4,3178825.285714286,960.362496954378,35.65,21.72,not EU,North America,United States,960.3624969543781,35.65,21.72,3178825.285714286
2021-04-12,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,36.143,0.09576294221869726,8764.571,23.22223131020307,124108,328.83123240677526,7.1,248422,658.2082735758848,19.91,2.16,not EU,North America,Canada,658.208273575885,19.91,2.16,248422
2021-04-12,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,327,0.48398375643948155,33452.714,49.51244704836586,417597,618.0738982809119,8.9,333874.5714285714,494.15862158905816,16.67,5.68,EU,Europe,European Union (average),510.74235806742126,15.118930133718276,5.891996847136191,241776.7249643984
2021-04-12,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,237.143,0.28304110053543075,17470.714,20.85210239264814,169993,202.89448055949146,12.1,494008.85714285716,589.6223401068751,16.34,6.14,EU,Europe,European Union (average),510.74235806742126,15.118930133718276,5.891996847136191,241776.7249643984
2021-04-12,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,469.429,0.7764055694776545,14378.571,23.781237643029915,277523,459.00530827483414,5.2,283436.85714285716,468.786450093532,15.76,6.66,EU,Europe,European Union (average),510.74235806742126,15.118930133718276,5.891996847136191,241776.7249643984
2021-04-12,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,106,0.22671477268967327,8418.714,18.006102177824246,119057,254.64132728409842,7.1,282740.28571428574,604.7301849615807,16.42,6.65,EU,Europe,European Union (average),510.74235806742126,15.118930133718276,5.891996847136191,241776.7249643984
2021-04-12,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,34.286,0.050505255840364395,1666.714,2.455165868947007,913897,1346.2230005466222,0.2,409963,603.8991483428601,47.51,11.57,not EU,Europe,Britain,603.8991483428601,47.51,11.57,409963
2021-04-12,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,981.286,0.2964586564167265,68797.857,20.784684842716683,1266117,382.5096299003313,5.3,3223499,973.8589794419378,36.13,22.15,not EU,North America,United States,973.8589794419378,36.13,22.15,3223499
2021-04-13,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,34,0.09008494135616044,8293,21.972777019607012,127665,338.2557070068889,6.5,257486.85714285713,682.2261301675395,20.59,2.2,not EU,North America,Canada,682.2261301675395,20.59,2.2,257486.85714285713
2021-04-13,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,315.429,0.46685783581024226,37891.429,56.08206771951042,383460,567.5486582393994,8.9,345471.14285714284,511.3223897903388,17.13,5.89,EU,Europe,European Union (average),525.0051266871858,15.550843228712855,6.007449638532945,248459.3367967479
2021-04-13,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,270.286,0.3225987986123117,20589,24.57392045695628,172913,206.37963514370207,12.1,505863.28571428574,603.7711469832146,16.94,6.23,EU,Europe,European Union (average),525.0051266871858,15.550843228712855,6.007449638532945,248459.3367967479
2021-04-13,Italy,ITA,Europe,Southern Europe,60461828,3.18,205.859,47.9,23.021,16.24,83.51,477.286,0.7894005454151998,15189.429,25.122344961187743,304956,504.3777373055939,5,290672,480.7529140534752,16.13,6.77,EU,Europe,European Union (average),525.0051266871858,15.550843228712855,6.007449638532945,248459.3367967479
2021-04-13,Spain,ESP,Europe,Southern Europe,46754783,2.97,93.105,45.5,19.436,13.799,83.56,102,0.21815949824855352,8371.429,17.90496813983716,122870,262.7966426450958,6.800000000000001,289117.4285714286,618.3697367848516,16.98,6.71,EU,Europe,European Union (average),525.0051266871858,15.550843228712855,6.007449638532945,248459.3367967479
2021-04-13,United Kingdom,GBR,Europe,Northern Europe,67886004,2.54,272.898,40.8,18.517,12.527,81.32,34.714,0.051135724530199184,1681.143,2.4764206183059474,919956,1355.148257069307,0.2,425658.28571428574,627.0192096065718,47.62,12.04,not EU,Europe,Britain,627.0192096065718,47.62,12.04,425658.28571428574
2021-04-13,United States,USA,Americas,Northern America,331002647,2.77,35.608,38.3,15.413,9.732,78.86,977.571,0.2953363088966476,71264.571,21.529909698879234,1274419,385.01776694251026,5.4,3268679.1428571427,987.5084602743805,36.57,22.52,not EU,North America,United States,987.5084602743805,36.57,22.52,3268679.1428571427
2021-04-14,Canada,CAN,Americas,Northern America,37742157,2.5,4.037,41.4,16.984,10.797,82.43,38.286,0.10144094308123407,8522.429,22.580662255207088,130023,344.5033626456485,6.6000000000000005,265821.85714285716,704.3101885852924,21.35,2.23,not EU,North America,Canada,704.3101885852925,21.35,2.23,265821.85714285716
2021-04-14,France,FRA,Europe,Western Europe,67564251,5.98,122.578,42,19.718,13.079,82.66,356,0.5269058632796803,43969.571,65.07815945447246,368078,544.7821807422982,8.9,354860.85714285716,525.2198490927652,17.55,6.1,EU,Europe,European Union (average),535.3427749302228,14.42438203905193,5.628524712171761,253435.58228015524
2021-04-14,Germany,DEU,Europe,Western Europe,83783945,8,237.016,46.6,21.453,15.957,81.33,238.857,0.28508683853451877,20694.714,24.70009498836561,175834,209.86598327400316,12.1,514755.85714285716,614.3848408461276,17.76,6.33,EU,Europe,European Union (average),535.3427749302228,14.42438203905193,5.628524712171761,253435.58228015524
